featureIDs,X4132_1A_80MeOH_NdCL3.mzML,X4132_2A_80MeOH_NdCL3.mzML,X4132_3A_80MeOH_NdCL3.mzML,X4132_4A_80MeOH_NdCL3.mzML,X4133_1A_80MeOH_NdCl3.mzML,X4133_2A_80MeOH_NdCl3.mzML,X4133_3A_80MeOH_NdCl3_.mzML,X4133_4A_80MeOH_NdCl3_.mzML,logFC,pvalue,logpval,Sample_Type,,,
23311,2.91623741675233e-07,3.5813700837226e-07,2.14531267390654e-06,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,1.551996558,0.342475983,0.465369879,Not Significant,,,
23304,0.001474096,0.000754695,0.001156207,0.000255373,0.000192111,0.001490752,0.000906321,0.000693627,0.149153794,0.820128638,0.086118023,Not Significant,,,
23442,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23288,0.000689843,0.000440369,0.000655967,0.000266936,0.000166893,0.00093317,0.000527501,0.000453226,-0.019316932,0.971833964,0.012407927,Not Significant,,,
23372,2.08731010527092e-06,2.6457145301706e-06,5.41458639427073e-06,3.18334142793712e-07,6.21075837487411e-06,1.26307397061875e-06,1.20115032606695e-06,5.08736352711138e-06,-0.395023835,0.640234597,0.193660861,Not Significant,,,
23329,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23327,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23296,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23345,3.71414517129029e-05,5.63103687670398e-05,7.73395226824611e-05,2.26786395313025e-05,7.51463925773337e-05,5.54746701640201e-05,3.57552785180754e-05,9.46246827724857e-05,-0.431945721,0.368404763,0.433674764,Not Significant,,,
23365,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23538,1.36600922166289e-05,1.69717845345037e-05,1.02663674947707e-05,1.39184776506909e-05,1.22493418692135e-05,1.1887591964017e-05,9.94131373004056e-06,1.67270656512633e-05,0.109636674,0.631289551,0.199771399,Not Significant,,,
23314,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23399,0.000413699,0.000325928,0.00019888,0.000236184,0.000307974,0.000403649,0.000274385,0.000220925,-0.039064282,0.90026937,0.045627526,Not Significant,,,
23331,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23330,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23408,2.91623741675233e-07,2.00495275917556e-05,4.17113532931601e-06,3.18334142793712e-07,2.75230107840968e-06,2.47453266291735e-07,6.57641090137294e-06,3.99383507185729e-05,-0.995731204,0.581895808,0.235154772,Not Significant,,,
23439,0.000117979,7.27647537080139e-05,7.24776582366368e-05,5.41591790171845e-05,4.35218143771934e-05,0.000161282,9.26512517160193e-05,7.00321410029381e-05,-0.211480123,0.68167967,0.166419658,Not Significant,,,
23445,0.000697818,0.000677811,0.000705949,5.31795378053916e-05,0.000362905,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,2.55335612,0.064032153,1.193601893,Not Significant,,,
23441,1.3077284726994e-05,3.35987522441045e-06,1.18801632409087e-05,3.18334142793712e-07,1.59940122346648e-06,1.44411132289846e-05,1.01620568891766e-05,5.92902503225502e-06,-0.166179938,0.841517694,0.074936748,Not Significant,,,
23459,2.3140529364397e-05,1.79218450496741e-05,2.37918016859663e-05,9.54881279900565e-06,6.1112931943928e-06,2.08385539967438e-05,5.20005399248435e-05,4.73370933389477e-05,-0.763279141,0.326245716,0.486455182,Not Significant,,,
23444,0.000142006,0.000104553,9.58617102232991e-05,8.0283404480979e-05,7.5226449155575e-05,0.00021053,0.000176242,0.000158347,-0.553423671,0.189478652,0.722439714,Not Significant,,,
23477,1.95409663588397e-05,2.51546528378757e-05,1.72966106233915e-05,1.63762238710107e-05,9.54200574793831e-06,1.12784716398625e-05,4.11284977186953e-05,4.85476262695117e-05,-0.49565706,0.486717165,0.312723337,Not Significant,,,
23406,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23463,2.91623741675233e-07,2.16654716182819e-06,2.40808917350663e-07,2.71509312616376e-06,2.32050272492583e-06,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.809527149,0.506365495,0.295535896,Not Significant,,,
23483,1.41645667553366e-05,3.40579655692081e-05,3.31094000014262e-05,4.48493573909443e-05,3.25061624330724e-05,9.1303417737187e-06,3.79415879110291e-05,5.77334353459938e-05,-0.121954745,0.823596044,0.084285748,Not Significant,,,
23375,9.86411806295033e-06,1.90831514226117e-05,9.59624169350069e-06,1.96453800858712e-05,1.05154543128766e-05,3.36829880488371e-06,8.11780909593312e-06,1.27836476964595e-05,0.742269731,0.144395586,0.840446083,Not Significant,,,
23360,2.91623741675233e-07,0.000154362,3.02799828854513e-05,3.00766398414832e-06,2.87417595407464e-05,9.3414356896857e-06,5.29490893185801e-05,0.000303791,-1.070925167,0.539216824,0.268236566,Not Significant,,,
23518,1.12128075203659e-05,7.69183324845342e-06,1.18086355991993e-05,1.76915344743558e-06,1.55311060572888e-06,1.09116862065442e-05,9.13949551079771e-06,4.35062361968757e-06,0.32365174,0.623242027,0.205343269,Not Significant,,,
23397,5.65126418920277e-05,9.91606198826558e-05,5.28122409224712e-05,8.68032926240846e-05,6.9670811187312e-05,2.15438565836705e-05,4.91463075862241e-05,0.000100825,0.291980596,0.531727333,0.274311015,Not Significant,,,
23499,1.67091373876329e-06,3.5813700837226e-07,1.50080461110683e-06,3.18334142793712e-07,2.93191015147408e-07,3.01107277342587e-06,1.32478825550502e-06,2.54931221330892e-06,-0.899475288,0.296866576,0.527438697,Not Significant,,,
23413,5.35021946580963e-05,9.97768495827326e-05,5.25587367279865e-05,8.33899268539314e-05,7.3713213170869e-05,4.42439211889476e-05,5.05289671282757e-05,0.000102129,0.095963418,0.799680371,0.097083564,Not Significant,,,
23415,0.000810759,0.001479909,0.000831196,0.001332842,0.001069484,0.000687787,0.000754831,0.001556373,0.130842095,0.72549381,0.139366289,Not Significant,,,
23396,4.97063586419795e-05,7.18038077127207e-05,4.42789994980008e-05,6.4990177099193e-05,5.08800987243252e-05,3.85430212089099e-05,4.35062131371616e-05,8.28791315719937e-05,0.096762642,0.764829392,0.116435431,Not Significant,,,
23407,0.000152074,0.000246341,0.000143387,0.000267745,0.000205541,0.000111746,0.000135335,0.000169315,0.380346394,0.269674837,0.569159575,Not Significant,,,
23428,0.00072281,0.00109089,0.000702557,0.000986964,0.000770277,0.000651362,0.000641338,0.001300109,0.058896332,0.856012974,0.067519653,Not Significant,,,
23356,1.01713858835046e-05,1.4586282615803e-05,8.77010128681237e-06,2.16248920857506e-05,2.03681829985202e-05,4.04375581459224e-06,6.91896242675939e-06,1.42433320959438e-05,0.27521213,0.628277851,0.20184825,Not Significant,,,
23417,2.77709631110039e-05,2.56508846492789e-05,1.83550048937878e-05,4.95154615585503e-05,3.61605724014e-05,9.53360051610273e-06,2.53565357244056e-05,4.07181886589667e-05,0.11796936,0.813258231,0.089771532,Not Significant,,,
23421,1.95976347354841e-05,3.07203422767625e-05,1.82979500792471e-05,2.86093972874779e-05,2.43478318174317e-05,1.77723811952284e-05,1.93901864108157e-05,3.90010491599525e-05,-0.04795579,0.891987858,0.049641057,Not Significant,,,
23436,0.000374144,0.000457437,0.000328972,0.000678923,0.000544033,0.000350153,0.000371868,0.000607142,-0.026207009,0.935865012,0.028786789,Not Significant,,,
23432,0.000171913,0.000197916,0.000172766,0.000272466,0.00023687,0.000181365,0.000177218,0.000279098,-0.101634482,0.676578782,0.169681626,Not Significant,,,
23414,1.26092746674592e-05,2.33105496192064e-05,1.42344337337463e-05,2.47000990355069e-05,2.04185655598074e-05,6.15116724576771e-06,1.16538076268355e-05,2.30077284773923e-05,0.289817713,0.520392114,0.283669293,Not Significant,,,
23531,0.000160087,2.46027307216706e-05,1.16341304599386e-05,1.18067983410522e-05,3.63904855942958e-05,0.000162392,2.35805769799878e-07,9.25570299426123e-05,-0.486379114,0.694292913,0.158457268,Not Significant,,,
23419,0.000272329,0.000309484,0.000252324,0.000377641,0.000330541,0.000248704,0.000240037,0.000382373,0.012102667,0.955922841,0.019577161,Not Significant,,,
23422,0.000126029,0.000192613,0.000135206,0.000181569,0.000143916,0.000106298,0.00011168,0.000221516,0.123193573,0.694953551,0.158044222,Not Significant,,,
23425,9.86478828593558e-06,1.58640604845029e-05,1.02554687789017e-05,1.90579293304049e-05,1.11958268244076e-05,7.94670008451532e-06,6.67810524230663e-06,1.66463927824551e-05,0.374196321,0.357196989,0.447092211,Not Significant,,,
23433,0.000367754,0.000461566,0.000341404,0.000558819,0.000453206,0.000356966,0.0003496,0.000552947,0.01410241,0.953211426,0.020810761,Not Significant,,,
23458,7.72698672742234e-05,7.69921306991279e-05,7.31664520098988e-05,4.19558564076161e-05,6.91494995594228e-05,5.44297987471032e-05,6.86319725806205e-05,6.36813666250641e-05,0.074127167,0.732000613,0.135488555,Not Significant,,,
23503,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23393,5.57130147085602e-06,7.92198497039953e-06,9.27613904685608e-06,3.18334142793712e-07,1.51287528260191e-05,2.47453266291735e-07,2.43821749069983e-06,6.32130230863439e-06,-0.064042032,0.948137911,0.023128488,Not Significant,,,
23578,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23484,1.04752369737908e-05,1.05432732999781e-05,9.38107892584787e-06,2.40911146507234e-05,3.86083856091006e-05,1.35146764183433e-05,9.30267155214548e-06,4.85088250994408e-05,-1.012562947,0.247768844,0.605953306,Not Significant,,,
23596,8.74593287135059e-06,8.4983838661952e-06,2.5762318876878e-06,1.6455194473864e-05,2.59164346106824e-05,6.39768605038279e-06,3.33844500760175e-06,4.14998187318447e-06,-0.133855605,0.890688758,0.050274029,Not Significant,,,
23498,1.97217871482448e-06,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,1.11992775262446e-06,2.85339529614753e-07,0.570353146,0.63807163,0.195130565,Not Significant,,,
23460,3.91428513824536e-05,4.85608650931145e-05,4.59347234564238e-05,2.65087814855036e-05,5.36502265880111e-05,3.77787986968936e-05,2.67109626967028e-05,3.83208572898525e-05,0.033597103,0.90512908,0.043289482,Not Significant,,,
23469,0.000103812,0.000108609,0.000103285,6.11988593445913e-05,0.000147134,9.11666998075608e-05,8.75128423160926e-05,9.04735808164985e-05,-0.143378537,0.608212367,0.215944753,Not Significant,,,
23505,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23476,0.000523897,0.000606305,0.000519529,0.00032979,0.000638521,0.000530324,0.000385816,0.000558709,-0.094393998,0.686025846,0.163659522,Not Significant,,,
23468,3.66610489233984e-05,3.29187081839306e-05,3.16272728679265e-05,2.00125324449052e-05,3.13293348478869e-05,2.89309508743591e-05,3.62773287049882e-05,3.9971077160237e-05,-0.171370271,0.418831672,0.377960484,Not Significant,,,
23550,2.91623741675233e-07,3.5813700837226e-07,1.50653702513719e-06,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,1.220716062,0.319008323,0.496197985,Not Significant,,,
23487,1.05693896173679e-05,8.27204190521448e-06,1.0250644151119e-05,3.76367923037505e-06,3.92385444013632e-06,7.52703453938335e-06,6.09295115607657e-06,5.11800999378333e-06,0.535880442,0.212189256,0.673276609,Not Significant,,,
23492,0.000307673,0.000221884,0.000285016,0.000105783,0.000270217,0.000292831,0.000210573,0.000270446,-0.181950377,0.5596575,0.252077672,Not Significant,,,
23490,0.001019311,0.000907539,0.001184437,0.000419601,0.001060784,0.001042343,0.000776931,0.001109851,-0.176324783,0.558523987,0.25295817,Not Significant,,,
23560,6.36249075158741e-06,3.5813700837226e-07,3.02542839267803e-06,3.18334142793712e-07,2.93191015147408e-07,2.85290021148366e-06,2.03057519553837e-06,2.85339529614753e-07,0.881756985,0.502282983,0.299051535,Not Significant,,,
23470,1.74230962598288e-05,6.13203096785269e-06,1.06686187237952e-05,3.15563351245216e-06,2.93191015147408e-07,1.09784833939442e-05,9.37751868222237e-06,2.80835019633468e-06,0.672190691,0.421673603,0.375023586,Not Significant,,,
23515,1.20569981370952e-05,2.81664358545329e-06,9.68386445403247e-06,4.12737738471925e-06,3.50308778437505e-06,1.40096176812097e-05,8.38613403274215e-06,9.2386164126918e-06,-0.292719077,0.619442149,0.207999247,Not Significant,,,
23525,1.390384745597e-06,3.5813700837226e-07,1.27082470178072e-06,3.18334142793712e-07,2.93191015147408e-07,1.27564383682143e-06,1.21199242714575e-06,2.85339529614753e-07,0.122409716,0.870366113,0.060298026,Not Significant,,,
23554,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23533,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,1.27727594305762e-06,2.35805769799878e-07,2.85339529614753e-07,-0.790915973,0.446136766,0.350531985,Not Significant,,,
23527,5.86391008218516e-05,4.93366919537117e-05,2.75224609616385e-05,8.64036241078071e-05,9.26384334416822e-05,7.00303596819045e-06,2.21085180925787e-05,4.97637458477081e-05,0.371597777,0.597672947,0.223536402,Not Significant,,,
23572,2.91623741675233e-07,4.22456844299566e-06,1.49859793535674e-06,3.18334142793712e-07,1.64428773914515e-06,2.47453266291735e-07,2.35805769799878e-07,1.23163048484757e-06,0.91480946,0.495875923,0.304626978,Not Significant,,,
23494,5.63676332655312e-05,0.000118886,5.57778692789507e-05,0.000130524,0.000114387,2.27631521643254e-05,6.94919189905907e-05,9.84027283232848e-05,0.245195998,0.635736666,0.19672274,Not Significant,,,
23540,5.06665042304152e-06,2.66610682001179e-06,1.64230836689582e-06,3.18334142793712e-07,2.93191015147408e-07,1.59583132385785e-06,8.1746530760273e-06,2.31775392877205e-06,-0.353103219,0.752536484,0.12347244,Not Significant,,,
23589,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23698,0.000215429,0.000186604,0.000178424,0.000300878,0.000233447,0.000116881,0.000182338,0.000308806,0.066775233,0.847264275,0.071981105,Not Significant,,,
23635,0.000140487,0.00024499,0.000131725,0.000268731,0.000203998,5.054445686992e-05,1.341212023948e-06,0.000138731,0.993961743,0.141518007,0.849188297,Not Significant,,,
23536,2.43844465973583e-06,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,1.52084079234205e-06,2.85339529614753e-07,0.515914354,0.700630739,0.154510813,Not Significant,,,
23622,3.6389788960632e-05,2.00325553532667e-05,3.05638480147525e-05,1.05698244646796e-05,1.08256487351994e-05,2.90286189420503e-05,2.74075970633132e-05,2.6515919174015e-05,0.056984667,0.899095813,0.046194025,Not Significant,,,
23669,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23868,0.002055436,0.001707869,0.001623145,0.001325419,0.000780184,0.001758553,0.001574251,0.00130584,0.308733703,0.265907587,0.575269271,Not Significant,,,
23588,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
23570,3.65191790892794e-05,2.81312693135529e-05,3.34455724185861e-05,1.33534889991249e-05,2.88991388196053e-05,5.65504189731562e-05,2.71746809484292e-05,3.8923290383665e-05,-0.443380059,0.284524236,0.545880734,Not Significant,,,
23707,1.33137749538231e-05,5.11951984061453e-06,1.3542795669193e-05,2.8168436085792e-06,4.95620495142515e-06,7.6887202865141e-06,9.19332955434869e-06,9.59670926252982e-06,0.146424232,0.79159306,0.101498022,Not Significant,,,
23769,2.91623741675233e-07,3.5813700837226e-07,8.50651163464444e-05,0.000798954,2.93191015147408e-07,0.000544461,2.35805769799878e-07,2.85339529614753e-07,0.698152668,0.733574209,0.134555946,Not Significant,,,
23606,0.000265729,0.000230303,0.000256101,0.000111327,8.49251950773963e-05,0.000288997,0.000179688,0.000164097,0.266733962,0.533494952,0.272869686,Not Significant,,,
23795,5.14281026547271e-05,0.000298966,3.96949419360833e-05,0.000111257,7.4387931853732e-05,0.000112877,2.35805769799878e-07,8.47181510978066e-05,0.881039564,0.426011489,0.370578689,Not Significant,,,
23599,0.000685888,0.00044932,0.000652643,0.000105003,0.000274037,0.000619786,0.000499135,0.000477429,0.017226329,0.971973337,0.012345648,Not Significant,,,
23587,1.35679212075386e-05,1.08857565795317e-05,1.17534386043323e-05,3.45093059520523e-06,1.0639793921957e-05,8.83947966938054e-06,2.26345242315507e-05,1.56512073469763e-05,-0.542582121,0.283535572,0.547392447,Not Significant,,,
